ano,cod_produto,produto,uf,estado,municipio,qtd_produzida_ton,area_colhida_ha,valor_producao_reais,produtividade_ton_ha
2018,41176,Tangerina,RS,Rio Grande do Sul,Viamão,747.0,361.0,1180463.0,2.0693
2019,41176,Tangerina,RS,Rio Grande do Sul,Viamão,882.0,389.0,532721.0,2.2674
2020,41176,Tangerina,RS,Rio Grande do Sul,Viamão,846.0,385.0,631471.0,2.1974
2021,41176,Tangerina,RS,Rio Grande do Sul,Viamão,804.0,354.0,1228861.0,2.2712
2022,41176,Tangerina,RS,Rio Grande do Sul,Viamão,884.0,346.0,1157520.0,2.5549
2023,41176,Tangerina,RS,Rio Grande do Sul,Viamão,1006.0,381.0,673034.0,2.6404
2016,41160,Pomelo,RS,Rio Grande do Sul,Viamão,1852.0,277.0,2656525.0,6.6859
2017,41160,Pomelo,RS,Rio Grande do Sul,Viamão,1991.0,302.0,1473363.0,6.5927
2018,41160,Pomelo,RS,Rio Grande do Sul,Viamão,1458.0,303.0,2043182.0,4.8119
2019,41160,Pomelo,RS,Rio Grande do Sul,Viamão,1960.0,323.0,3048528.0,6.0681
2020,41160,Pomelo,RS,Rio Grande do Sul,Viamão,1674.0,283.0,2025750.0,5.9152
2022,41160,Pomelo,RS,Rio Grande do Sul,Viamão,1728.0,300.0,2065326.0,5.76
2023,41160,Pomelo,RS,Rio Grande do Sul,Viamão,1517.0,301.0,2546427.0,5.0399
2015,41151,Laranja,RS,Rio Grande do Sul,Novo Hamburgo,14293.0,602.0,16373093.0,23.7425
2016,41151,Laranja,RS,Rio Grande do Sul,Novo Hamburgo,13626.0,661.0,15962411.0,20.6142
2017,41151,Laranja,RS,Rio Grande do Sul,Novo Hamburgo,10790.0,604.0,4998489.0,17.8642
2018,41151,Laranja,RS,Rio Grande do Sul,Novo Hamburgo,13843.0,634.0,,21.8344
2019,41151,Laranja,RS,Rio Grande do Sul,Novo Hamburgo,10957.0,679.0,12990430.0,16.137
2020,41151,Laranja,RS,Rio Grande do Sul,Novo Hamburgo,12874.0,719.0,8840471.0,17.9054
2021,41151,Laranja,RS,Rio Grande do Sul,Novo Hamburgo,13447.0,707.0,14552255.0,19.0198
2022,41151,Laranja,RS,Rio Grande do Sul,Novo Hamburgo,11347.0,634.0,11214610.0,17.8975
2023,41151,Laranja,RS,Rio Grande do Sul,Novo Hamburgo,14052.0,672.0,10805473.0,20.9107
2015,41155,Limão,RS,Rio Grande do Sul,Novo Hamburgo,408.0,215.0,641621.0,1.8977
2016,41155,Limão,RS,Rio Grande do Sul,Novo Hamburgo,429.0,188.0,824710.0,2.2819
2017,41155,Limão,RS,Rio Grande do Sul,Novo Hamburgo,520.0,222.0,367840.0,2.3423
2018,41155,Limão,RS,Rio Grande do Sul,Novo Hamburgo,470.0,219.0,762979.0,2.1461
2019,41155,Limão,RS,Rio Grande do Sul,Novo Hamburgo,525.0,203.0,466615.0,2.5862
2020,41155,Limão,RS,Rio Grande do Sul,Novo Hamburgo,418.0,221.0,566161.0,1.8914
2021,41155,Limão,RS,Rio Grande do Sul,Novo Hamburgo,471.0,220.0,326958.0,2.1409
2022,41155,Limão,RS,Rio Grande do Sul,Novo Hamburgo,418.0,203.0,832681.0,2.0591
2015,41176,Tangerina,RS,Rio Grande do Sul,Novo Hamburgo,1178.0,673.0,1433341.0,1.7504
2016,41176,Tangerina,RS,Rio Grande do Sul,Novo Hamburgo,1271.0,596.0,1954844.0,2.1326
2017,41176,Tangerina,RS,Rio Grande do Sul,Novo Hamburgo,1539.0,650.0,1947075.0,2.3677
2018,41176,Tangerina,RS,Rio Grande do Sul,Novo Hamburgo,1437.0,678.0,2322821.0,2.1195
2019,41176,Tangerina,RS,Rio Grande do Sul,Novo Hamburgo,1375.0,596.0,1862318.0,2.307
2020,41176,Tangerina,RS,Rio Grande do Sul,Novo Hamburgo,1493.0,675.0,2493411.0,2.2119
2021,41176,Tangerina,RS,Rio Grande do Sul,Novo Hamburgo,1520.0,577.0,2698978.0,2.6343
2022,41176,Tangerina,RS,Rio Grande do Sul,Novo Hamburgo,1586.0,632.0,3090970.0,2.5095
2023,41176,Tangerina,RS,Rio Grande do Sul,Novo Hamburgo,1248.0,620.0,1659900.0,2.0129
2015,41160,Pomelo,RS,Rio Grande do Sul,Novo Hamburgo,1053.0,330.0,863420.0,3.1909
2017,41160,Pomelo,RS,Rio Grande do Sul,Novo Hamburgo,1042.0,278.0,1386725.0,3.7482
2018,41160,Pomelo,RS,Rio Grande do Sul,Novo Hamburgo,1381.0,310.0,2506473.0,4.4548
2019,41160,Pomelo,RS,Rio Grande do Sul,Novo Hamburgo,1371.0,286.0,1559104.0,4.7937
2020,41160,Pomelo,RS,Rio Grande do Sul,Novo Hamburgo,1170.0,289.0,2247297.0,4.0484
2021,41160,Pomelo,RS,Rio Grande do Sul,Novo Hamburgo,1351.0,308.0,1072091.0,4.3864
2022,41160,Pomelo,RS,Rio Grande do Sul,Novo Hamburgo,1080.0,274.0,1756802.0,3.9416
2023,41160,Pomelo,RS,Rio Grande do Sul,Novo Hamburgo,1371.0,291.0,1454896.0,4.7113
2015,41151,Laranja,RS,Rio Grande do Sul,São Leopoldo,2491.0,1178.0,1773460.0,2.1146
2016,41151,Laranja,RS,Rio Grande do Sul,São Leopoldo,2850.0,1137.0,2745301.0,2.5066
2017,41151,Laranja,RS,Rio Grande do Sul,São Leopoldo,2502.0,1053.0,1799084.0,2.3761
2018,41151,Laranja,RS,Rio Grande do Sul,São Leopoldo,2641.0,1063.0,2243155.0,2.4845
2019,41151,Laranja,RS,Rio Grande do Sul,São Leopoldo,2733.0,1106.0,,2.4711
2020,41151,Laranja,RS,Rio Grande do Sul,São Leopoldo,2592.0,1178.0,2209944.0,2.2003
2021,41151,Laranja,RS,Rio Grande do Sul,São Leopoldo,2434.0,1063.0,2125099.0,2.2897
2022,41151,Laranja,RS,Rio Grande do Sul,São Leopoldo,2706.0,1034.0,1130625.0,2.617
2023,41151,Laranja,RS,Rio Grande do Sul,São Leopoldo,2930.0,1096.0,2482454.0,2.6734
2015,41155,Limão,RS,Rio Grande do Sul,São Leopoldo,2037.0,56.0,2852402.0,36.375
2016,41155,Limão,RS,Rio Grande do Sul,São Leopoldo,2165.0,48.0,2774060.0,45.1042
2017,41155,Limão,RS,Rio Grande do Sul,São Leopoldo,1685.0,47.0,2289131.0,35.8511
2018,41155,Limão,RS,Rio Grande do Sul,São Leopoldo,1818.0,48.0,1768513.0,37.875
2019,41155,Limão,RS,Rio Grande do Sul,São Leopoldo,1605.0,54.0,3200345.0,29.7222
2022,41155,Limão,RS,Rio Grande do Sul,São Leopoldo,1958.0,49.0,3104952.0,39.9592
2023,41155,Limão,RS,Rio Grande do Sul,São Leopoldo,1742.0,55.0,3464195.0,31.6727
2015,41176,Tangerina,RS,Rio Grande do Sul,São Leopoldo,2427.0,104.0,3671394.0,23.3365
2016,41176,Tangerina,RS,Rio Grande do Sul,São Leopoldo,2457.0,115.0,1723544.0,21.3652
2017,41176,Tangerina,RS,Rio Grande do Sul,São Leopoldo,2434.0,111.0,4673668.0,21.9279
2018,41176,Tangerina,RS,Rio Grande do Sul,São Leopoldo,2374.0,98.0,2965958.0,24.2245
2019,41176,Tangerina,RS,Rio Grande do Sul,São Leopoldo,3063.0,95.0,3393247.0,32.2421
2020,41176,Tangerina,RS,Rio Grande do Sul,São Leopoldo,2414.0,104.0,,23.2115
2021,41176,Tangerina,RS,Rio Grande do Sul,São Leopoldo,3139.0,108.0,5738591.0,29.0648
2022,41176,Tangerina,RS,Rio Grande do Sul,São Leopoldo,2969.0,111.0,3950741.0,26.7477
2023,41176,Tangerina,RS,Rio Grande do Sul,São Leopoldo,2922.0,100.0,3684946.0,29.22
2015,41160,Pomelo,RS,Rio Grande do Sul,São Leopoldo,2339.0,114.0,2421324.0,20.5175
2016,41160,Pomelo,RS,Rio Grande do Sul,São Leopoldo,1914.0,113.0,3224241.0,16.9381
2017,41160,Pomelo,RS,Rio Grande do Sul,São Leopoldo,2283.0,115.0,4187725.0,19.8522
2018,41160,Pomelo,RS,Rio Grande do Sul,São Leopoldo,1917.0,132.0,2279212.0,14.5227
2019,41160,Pomelo,RS,Rio Grande do Sul,São Leopoldo,1990.0,124.0,1804215.0,16.0484
2020,41160,Pomelo,RS,Rio Grande do Sul,São Leopoldo,1895.0,114.0,3259935.0,16.6228
2022,41160,Pomelo,RS,Rio Grande do Sul,São Leopoldo,1916.0,111.0,3727174.0,17.2613
2015,41151,Laranja,RS,Rio Grande do Sul,Canoas,3825.0,621.0,1836358.0,6.1594
2016,41151,Laranja,RS,Rio Grande do Sul,Canoas,4152.0,650.0,4791173.0,6.3877
2017,41151,Laranja,RS,Rio Grande do Sul,Canoas,4708.0,660.0,2763813.0,7.1333
2018,41151,Laranja,RS,Rio Grande do Sul,Canoas,3683.0,621.0,1871650.0,5.9308
2019,41151,Laranja,RS,Rio Grande do Sul,Canoas,3768.0,631.0,2766256.0,5.9715
2020,41151,Laranja,RS,Rio Grande do Sul,Canoas,4711.0,635.0,5195320.0,7.4189
2021,41151,Laranja,RS,Rio Grande do Sul,Canoas,4566.0,614.0,2858387.0,7.4365
2022,41151,Laranja,RS,Rio Grande do Sul,Canoas,4346.0,684.0,4974432.0,6.3538
2015,41155,Limão,RS,Rio Grande do Sul,Canoas,133.0,156.0,80359.0,0.8526
2016,41155,Limão,RS,Rio Grande do Sul,Canoas,133.0,162.0,91793.0,0.821
2017,41155,Limão,RS,Rio Grande do Sul,Canoas,119.0,157.0,219991.0,0.758
2018,41155,Limão,RS,Rio Grande do Sul,Canoas,128.0,143.0,141553.0,0.8951
2019,41155,Limão,RS,Rio Grande do Sul,Canoas,131.0,150.0,157181.0,0.8733
2020,41155,Limão,RS,Rio Grande do Sul,Canoas,124.0,139.0,195130.0,0.8921
2021,41155,Limão,RS,Rio Grande do Sul,Canoas,144.0,158.0,201367.0,0.9114
2022,41155,Limão,RS,Rio Grande do Sul,Canoas,105.0,153.0,118415.0,0.6863
2023,41155,Limão,RS,Rio Grande do Sul,Canoas,139.0,140.0,124755.0,0.9929
2015,41176,Tangerina,RS,Rio Grande do Sul,Canoas,4463.0,328.0,3844777.0,13.6067
2017,41176,Tangerina,RS,Rio Grande do Sul,Canoas,4174.0,379.0,5665868.0,11.0132
2018,41176,Tangerina,RS,Rio Grande do Sul,Canoas,4308.0,352.0,3911326.0,12.2386
2019,41176,Tangerina,RS,Rio Grande do Sul,Canoas,5659.0,356.0,9370918.0,15.8961
2020,41176,Tangerina,RS,Rio Grande do Sul,Canoas,5557.0,330.0,7950881.0,16.8394
2021,41176,Tangerina,RS,Rio Grande do Sul,Canoas,5707.0,341.0,8785647.0,16.7361
2023,41176,Tangerina,RS,Rio Grande do Sul,Canoas,4885.0,330.0,5285341.0,14.803
2015,41160,Pomelo,RS,Rio Grande do Sul,Canoas,472.0,102.0,719495.0,4.6275
2016,41160,Pomelo,RS,Rio Grande do Sul,Canoas,449.0,90.0,499494.0,4.9889
2017,41160,Pomelo,RS,Rio Grande do Sul,Canoas,426.0,101.0,691168.0,4.2178
2018,41160,Pomelo,RS,Rio Grande do Sul,Canoas,478.0,97.0,632618.0,4.9278
2019,41160,Pomelo,RS,Rio Grande do Sul,Canoas,489.0,103.0,880841.0,4.7476
2020,41160,Pomelo,RS,Rio Grande do Sul,Canoas,447.0,93.0,586772.0,4.8065
2023,41160,Pomelo,RS,Rio Grande do Sul,Canoas,512.0,107.0,843203.0,4.785
2016,41151,Laranja,RS,Rio Grande do Sul,Bagé,1191.0,1646.0,950920.0,0.7236
2017,41151,Laranja,RS,Rio Grande do Sul,Bagé,1152.0,1665.0,581200.0,0.6919
2018,41151,Laranja,RS,Rio Grande do Sul,Bagé,1434.0,1680.0,968735.0,0.8536
2019,41151,Laranja,RS,Rio Grande do Sul,Bagé,1531.0,1450.0,,1.0559
2020,41151,Laranja,RS,Rio Grande do Sul,Bagé,1316.0,1699.0,1248397.0,0.7746
2021,41151,Laranja,RS,Rio Grande do Sul,Bagé,1203.0,1656.0,992124.0,0.7264
2022,41151,Laranja,RS,Rio Grande do Sul,Bagé,1495.0,1441.0,1060970.0,1.0375
2023,41151,Laranja,RS,Rio Grande do Sul,Bagé,1348.0,1578.0,934856.0,0.8542
2015,41155,Limão,RS,Rio Grande do Sul,Bagé,1018.0,72.0,1936038.0,14.1389
2016,41155,Limão,RS,Rio Grande do Sul,Bagé,985.0,73.0,942280.0,13.4932
2018,41155,Limão,RS,Rio Grande do Sul,Bagé,931.0,65.0,734154.0,14.3231
2019,41155,Limão,RS,Rio Grande do Sul,Bagé,1027.0,64.0,1807774.0,16.0469
2020,41155,Limão,RS,Rio Grande do Sul,Bagé,1120.0,74.0,1669612.0,15.1351
2021,41155,Limão,RS,Rio Grande do Sul,Bagé,1099.0,73.0,2090767.0,15.0548
2022,41155,Limão,RS,Rio Grande do Sul,Bagé,1093.0,72.0,1059267.0,15.1806
2023,41155,Limão,RS,Rio Grande do Sul,Bagé,1227.0,76.0,2409523.0,16.1447
2015,41176,Tangerina,RS,Rio Grande do Sul,Bagé,3065.0,278.0,4797748.0,11.0252
2016,41176,Tangerina,RS,Rio Grande do Sul,Bagé,2264.0,336.0,2204924.0,6.7381
2017,41176,Tangerina,RS,Rio Grande do Sul,Bagé,2673.0,325.0,3105831.0,8.2246
2018,41176,Tangerina,RS,Rio Grande do Sul,Bagé,3036.0,296.0,2668995.0,10.2568
2019,41176,Tangerina,RS,Rio Grande do Sul,Bagé,2575.0,321.0,4345799.0,8.0218
2021,41176,Tangerina,RS,Rio Grande do Sul,Bagé,3057.0,307.0,5321235.0,9.9577
2022,41176,Tangerina,RS,Rio Grande do Sul,Bagé,2571.0,294.0,,8.7449
2023,41176,Tangerina,RS,Rio Grande do Sul,Bagé,2448.0,324.0,3485711.0,7.5556
2015,41160,Pomelo,RS,Rio Grande do Sul,Bagé,1561.0,188.0,1478169.0,8.3032
2016,41160,Pomelo,RS,Rio Grande do Sul,Bagé,1396.0,193.0,946726.0,7.2332
2017,41160,Pomelo,RS,Rio Grande do Sul,Bagé,1576.0,167.0,2124166.0,9.4371
2018,41160,Pomelo,RS,Rio Grande do Sul,Bagé,1315.0,170.0,1467151.0,7.7353
2019,41160,Pomelo,RS,Rio Grande do Sul,Bagé,1422.0,202.0,1409350.0,7.0396
2021,41160,Pomelo,RS,Rio Grande do Sul,Bagé,1259.0,186.0,2159544.0,6.7688
2022,41160,Pomelo,RS,Rio Grande do Sul,Bagé,1526.0,181.0,1607609.0,8.4309
2023,41160,Pomelo,RS,Rio Grande do Sul,Bagé,1269.0,194.0,2005492.0,6.5412
2017,41151,Laranja,SC,Santa Catarina,Florianópolis,11615.0,938.0,11736389.0,12.3827
2018,41151,Laranja,SC,Santa Catarina,Florianópolis,11938.0,813.0,10719697.0,14.6839
2019,41151,Laranja,SC,Santa Catarina,Florianópolis,13670.0,811.0,13410317.0,16.8557
2020,41151,Laranja,SC,Santa Catarina,Florianópolis,12600.0,934.0,11685480.0,13.4904
2021,41151,Laranja,SC,Santa Catarina,Florianópolis,12989.0,900.0,,14.4322
2022,41151,Laranja,SC,Santa Catarina,Florianópolis,14069.0,934.0,14987386.0,15.0632
2016,41155,Limão,SC,Santa Catarina,Florianópolis,389.0,311.0,719699.0,1.2508
2017,41155,Limão,SC,Santa Catarina,Florianópolis,351.0,326.0,520313.0,1.0767
2018,41155,Limão,SC,Santa Catarina,Florianópolis,317.0,304.0,306766.0,1.0428
2020,41155,Limão,SC,Santa Catarina,Florianópolis,371.0,322.0,302734.0,1.1522
2021,41155,Limão,SC,Santa Catarina,Florianópolis,335.0,280.0,286845.0,1.1964
2022,41155,Limão,SC,Santa Catarina,Florianópolis,339.0,328.0,504975.0,1.0335
2023,41155,Limão,SC,Santa Catarina,Florianópolis,301.0,301.0,,1.0
2016,41176,Tangerina,SC,Santa Catarina,Florianópolis,5630.0,425.0,5184858.0,13.2471
2017,41176,Tangerina,SC,Santa Catarina,Florianópolis,5540.0,435.0,3673275.0,12.7356
2018,41176,Tangerina,SC,Santa Catarina,Florianópolis,4933.0,406.0,7934887.0,12.1502
2019,41176,Tangerina,SC,Santa Catarina,Florianópolis,4344.0,447.0,3161795.0,9.7181
2021,41176,Tangerina,SC,Santa Catarina,Florianópolis,5359.0,424.0,3936354.0,12.6392
2022,41176,Tangerina,SC,Santa Catarina,Florianópolis,5576.0,406.0,10735410.0,13.734
2023,41176,Tangerina,SC,Santa Catarina,Florianópolis,5193.0,388.0,4315191.0,13.384
2015,41160,Pomelo,SC,Santa Catarina,Florianópolis,394.0,283.0,252020.0,1.3922
2016,41160,Pomelo,SC,Santa Catarina,Florianópolis,381.0,265.0,677008.0,1.4377
2017,41160,Pomelo,SC,Santa Catarina,Florianópolis,352.0,252.0,256387.0,1.3968
2019,41160,Pomelo,SC,Santa Catarina,Florianópolis,417.0,289.0,534096.0,1.4429
2020,41160,Pomelo,SC,Santa Catarina,Florianópolis,373.0,285.0,224421.0,1.3088
2021,41160,Pomelo,SC,Santa Catarina,Florianópolis,367.0,268.0,514296.0,1.3694
2023,41160,Pomelo,SC,Santa Catarina,Florianópolis,371.0,248.0,606496.0,1.496
2015,41151,Laranja,SC,Santa Catarina,Joinville,4769.0,1457.0,4079630.0,3.2732
2016,41151,Laranja,SC,Santa Catarina,Joinville,3922.0,1460.0,1914318.0,2.6863
2017,41151,Laranja,SC,Santa Catarina,Joinville,4029.0,1444.0,2546266.0,2.7902
2018,41151,Laranja,SC,Santa Catarina,Joinville,4440.0,1434.0,4111294.0,3.0962
2019,41151,Laranja,SC,Santa Catarina,Joinville,4354.0,1416.0,4211316.0,3.0749
2020,41151,Laranja,SC,Santa Catarina,Joinville,4827.0,1423.0,4276571.0,3.3921
2022,41151,Laranja,SC,Santa Catarina,Joinville,4811.0,1500.0,2418215.0,3.2073
2023,41151,Laranja,SC,Santa Catarina,Joinville,4886.0,1614.0,4231811.0,3.0273
2015,41155,Limão,SC,Santa Catarina,Joinville,1651.0,311.0,1391251.0,5.3087
2016,41155,Limão,SC,Santa Catarina,Joinville,1597.0,327.0,2545071.0,4.8838
2017,41155,Limão,SC,Santa Catarina,Joinville,1427.0,308.0,1459078.0,4.6331
2019,41155,Limão,SC,Santa Catarina,Joinville,1879.0,330.0,2162494.0,5.6939
2020,41155,Limão,SC,Santa Catarina,Joinville,1777.0,340.0,1071963.0,5.2265
2021,41155,Limão,SC,Santa Catarina,Joinville,1445.0,356.0,1984809.0,4.059
2022,41155,Limão,SC,Santa Catarina,Joinville,1918.0,345.0,1279845.0,5.5594
2023,41155,Limão,SC,Santa Catarina,Joinville,1812.0,310.0,1718003.0,5.8452
2015,41176,Tangerina,SC,Santa Catarina,Joinville,3171.0,351.0,3747992.0,9.0342
2016,41176,Tangerina,SC,Santa Catarina,Joinville,2549.0,340.0,4746873.0,7.4971
2017,41176,Tangerina,SC,Santa Catarina,Joinville,2895.0,342.0,1940148.0,8.4649
2019,41176,Tangerina,SC,Santa Catarina,Joinville,2880.0,306.0,2381131.0,9.4118
2020,41176,Tangerina,SC,Santa Catarina,Joinville,2851.0,362.0,5391794.0,7.8757
2021,41176,Tangerina,SC,Santa Catarina,Joinville,2531.0,304.0,2688591.0,8.3257
2022,41176,Tangerina,SC,Santa Catarina,Joinville,2543.0,316.0,2979399.0,8.0475
2023,41176,Tangerina,SC,Santa Catarina,Joinville,2879.0,358.0,3490947.0,8.0419
2015,41160,Pomelo,SC,Santa Catarina,Joinville,553.0,81.0,494853.0,6.8272
2016,41160,Pomelo,SC,Santa Catarina,Joinville,570.0,78.0,529520.0,7.3077
2017,41160,Pomelo,SC,Santa Catarina,Joinville,578.0,72.0,1133508.0,8.0278
2018,41160,Pomelo,SC,Santa Catarina,Joinville,662.0,86.0,1010665.0,7.6977
2019,41160,Pomelo,SC,Santa Catarina,Joinville,601.0,84.0,916390.0,7.1548
2020,41160,Pomelo,SC,Santa Catarina,Joinville,646.0,78.0,1133585.0,8.2821
2021,41160,Pomelo,SC,Santa Catarina,Joinville,571.0,77.0,854071.0,7.4156
2022,41160,Pomelo,SC,Santa Catarina,Joinville,548.0,79.0,1043166.0,6.9367
2023,41160,Pomelo,SC,Santa Catarina,Joinville,587.0,77.0,790857.0,7.6234
2015,41151,Laranja,SC,Santa Catarina,Blumenau,8354.0,1505.0,9627073.0,5.5508
2016,41151,Laranja,SC,Santa Catarina,Blumenau,9172.0,1488.0,5398317.0,6.164
2018,41151,Laranja,SC,Santa Catarina,Blumenau,9690.0,1402.0,5046944.0,6.9116
2019,41151,Laranja,SC,Santa Catarina,Blumenau,8750.0,1598.0,8850226.0,5.4756
2020,41151,Laranja,SC,Santa Catarina,Blumenau,8557.0,1400.0,6533464.0,6.1121
2021,41151,Laranja,SC,Santa Catarina,Blumenau,8927.0,1430.0,9361986.0,6.2427
2022,41151,Laranja,SC,Santa Catarina,Blumenau,10012.0,1541.0,10544269.0,6.4971
2023,41151,Laranja,SC,Santa Catarina,Blumenau,8709.0,1585.0,,5.4946
2015,41155,Limão,SC,Santa Catarina,Blumenau,127.0,235.0,166431.0,0.5404
2016,41155,Limão,SC,Santa Catarina,Blumenau,122.0,246.0,227564.0,0.4959
2017,41155,Limão,SC,Santa Catarina,Blumenau,115.0,228.0,98782.0,0.5044
2018,41155,Limão,SC,Santa Catarina,Blumenau,108.0,237.0,198736.0,0.4557
2019,41155,Limão,SC,Santa Catarina,Blumenau,125.0,261.0,101409.0,0.4789
2020,41155,Limão,SC,Santa Catarina,Blumenau,111.0,224.0,115977.0,0.4955
2021,41155,Limão,SC,Santa Catarina,Blumenau,131.0,224.0,153538.0,0.5848
2022,41155,Limão,SC,Santa Catarina,Blumenau,117.0,233.0,112658.0,0.5021
2015,41176,Tangerina,SC,Santa Catarina,Blumenau,6325.0,810.0,4630568.0,7.8086
2016,41176,Tangerina,SC,Santa Catarina,Blumenau,8228.0,788.0,11137889.0,10.4416
2017,41176,Tangerina,SC,Santa Catarina,Blumenau,6146.0,796.0,4631806.0,7.7211
2018,41176,Tangerina,SC,Santa Catarina,Blumenau,6444.0,807.0,3875060.0,7.9851
2019,41176,Tangerina,SC,Santa Catarina,Blumenau,7645.0,754.0,13490914.0,10.1393
2020,41176,Tangerina,SC,Santa Catarina,Blumenau,8196.0,794.0,13811072.0,10.3224
2021,41176,Tangerina,SC,Santa Catarina,Blumenau,7578.0,789.0,9173670.0,9.6046
2022,41176,Tangerina,SC,Santa Catarina,Blumenau,6803.0,773.0,9147698.0,8.8008
2023,41176,Tangerina,SC,Santa Catarina,Blumenau,7478.0,811.0,13551463.0,9.2207
2015,41160,Pomelo,SC,Santa Catarina,Blumenau,1580.0,338.0,2475728.0,4.6746
2017,41160,Pomelo,SC,Santa Catarina,Blumenau,1562.0,371.0,2116413.0,4.2102
2018,41160,Pomelo,SC,Santa Catarina,Blumenau,1426.0,341.0,1213874.0,4.1818
2019,41160,Pomelo,SC,Santa Catarina,Blumenau,1391.0,330.0,1648476.0,4.2152
2020,41160,Pomelo,SC,Santa Catarina,Blumenau,1346.0,356.0,1622029.0,3.7809
2021,41160,Pomelo,SC,Santa Catarina,Blumenau,1393.0,381.0,2555903.0,3.6562
2022,41160,Pomelo,SC,Santa Catarina,Blumenau,1508.0,347.0,2481832.0,4.3458
2023,41160,Pomelo,SC,Santa Catarina,Blumenau,1479.0,372.0,1253964.0,3.9758
2015,41151,Laranja,SC,Santa Catarina,São José,3097.0,588.0,1627414.0,5.267
2016,41151,Laranja,SC,Santa Catarina,São José,3750.0,555.0,4193134.0,6.7568
2017,41151,Laranja,SC,Santa Catarina,São José,3985.0,615.0,3826611.0,6.4797
2018,41151,Laranja,SC,Santa Catarina,São José,3778.0,614.0,4006257.0,6.1531
2019,41151,Laranja,SC,Santa Catarina,São José,3843.0,558.0,1767965.0,6.8871
2020,41151,Laranja,SC,Santa Catarina,São José,3709.0,570.0,3244398.0,6.507
2021,41151,Laranja,SC,Santa Catarina,São José,3485.0,615.0,1440382.0,5.6667
2022,41151,Laranja,SC,Santa Catarina,São José,3853.0,591.0,3895288.0,6.5195
2023,41151,Laranja,SC,Santa Catarina,São José,3270.0,588.0,2787359.0,5.5612
2015,41155,Limão,SC,Santa Catarina,São José,1546.0,56.0,2846544.0,27.6071
2016,41155,Limão,SC,Santa Catarina,São José,1478.0,53.0,2932127.0,27.8868
2017,41155,Limão,SC,Santa Catarina,São José,1194.0,57.0,1480796.0,20.9474
2018,41155,Limão,SC,Santa Catarina,São José,1324.0,51.0,2562008.0,25.9608
2019,41155,Limão,SC,Santa Catarina,São José,1304.0,57.0,1729863.0,22.8772
2021,41155,Limão,SC,Santa Catarina,São José,1375.0,48.0,,28.6458
2023,41155,Limão,SC,Santa Catarina,São José,1358.0,49.0,1235800.0,27.7143
2015,41176,Tangerina,SC,Santa Catarina,São José,3044.0,631.0,4174819.0,4.8241
2017,41176,Tangerina,SC,Santa Catarina,São José,2722.0,540.0,2947596.0,5.0407
2018,41176,Tangerina,SC,Santa Catarina,São José,3097.0,558.0,5808809.0,5.5502
2019,41176,Tangerina,SC,Santa Catarina,São José,3593.0,650.0,5500714.0,5.5277
2020,41176,Tangerina,SC,Santa Catarina,São José,3525.0,643.0,6617033.0,5.4821
2021,41176,Tangerina,SC,Santa Catarina,São José,2754.0,609.0,2439115.0,4.5222
2022,41176,Tangerina,SC,Santa Catarina,São José,3725.0,564.0,5371577.0,6.6046
2023,41176,Tangerina,SC,Santa Catarina,São José,3675.0,582.0,6920628.0,6.3144
2015,41160,Pomelo,SC,Santa Catarina,São José,801.0,223.0,1016277.0,3.5919
2016,41160,Pomelo,SC,Santa Catarina,São José,800.0,218.0,721309.0,3.6697
2017,41160,Pomelo,SC,Santa Catarina,São José,773.0,225.0,884556.0,3.4356
2018,41160,Pomelo,SC,Santa Catarina,São José,729.0,207.0,,3.5217
2019,41160,Pomelo,SC,Santa Catarina,São José,719.0,236.0,651001.0,3.0466
2020,41160,Pomelo,SC,Santa Catarina,São José,834.0,221.0,1269161.0,3.7738
2021,41160,Pomelo,SC,Santa Catarina,São José,879.0,232.0,1306748.0,3.7888
2022,41160,Pomelo,SC,Santa Catarina,São José,709.0,219.0,744009.0,3.2374
2023,41160,Pomelo,SC,Santa Catarina,São José,819.0,219.0,1308699.0,3.7397
2016,41151,Laranja,SC,Santa Catarina,Criciúma,3570.0,1111.0,3611942.0,3.2133
2017,41151,Laranja,SC,Santa Catarina,Criciúma,4110.0,1169.0,2012699.0,3.5158
2018,41151,Laranja,SC,Santa Catarina,Criciúma,3897.0,1050.0,2460986.0,3.7114
2019,41151,Laranja,SC,Santa Catarina,Criciúma,3465.0,1034.0,1989667.0,3.3511
2022,41151,Laranja,SC,Santa Catarina,Criciúma,3414.0,1105.0,2200608.0,3.0896
2023,41151,Laranja,SC,Santa Catarina,Criciúma,4187.0,1120.0,2014875.0,3.7384
2015,41155,Limão,SC,Santa Catarina,Criciúma,1906.0,256.0,2324882.0,7.4453
2016,41155,Limão,SC,Santa Catarina,Criciúma,1790.0,230.0,2066510.0,7.7826
2017,41155,Limão,SC,Santa Catarina,Criciúma,2200.0,237.0,3197541.0,9.2827
2018,41155,Limão,SC,Santa Catarina,Criciúma,1941.0,244.0,2733733.0,7.9549
2019,41155,Limão,SC,Santa Catarina,Criciúma,2034.0,246.0,2386773.0,8.2683
2020,41155,Limão,SC,Santa Catarina,Criciúma,2179.0,258.0,2215077.0,8.4457
2021,41155,Limão,SC,Santa Catarina,Criciúma,1869.0,247.0,3415744.0,7.5668
2022,41155,Limão,SC,Santa Catarina,Criciúma,1920.0,266.0,3146219.0,7.218
2023,41155,Limão,SC,Santa Catarina,Criciúma,2051.0,250.0,3806802.0,8.204
